	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT
   140.2	1.869435	64.867648	64.867160	  268.618926	  268.527220
    54.6	0.744423	64.870885	64.855710	  266.479987	  266.480290
    43.3	0.588979	64.875286	64.885800	  275.566565	  275.552800
   135.9	1.839295	64.883338	64.869740	  264.301542	  264.384460
    98.3	1.310255	64.892735	64.867160	  268.549722	  268.527220
    46.2	0.629407	64.990556	64.989980	  268.014873	  267.984530
    46.7	0.638718	64.994462	65.002000	  265.007152	  264.982180
    28.3	0.936148	65.015754	65.022000	  129.811246	  129.799930
   127.7	1.738802	65.024340	64.989980	  268.005414	  267.984530
   159.8	2.156179	65.040730	65.029790	  263.128807	  263.026860
    41.1	1.001785	65.042408	65.041530	  264.087663	  264.060670
   123.5	1.652969	65.050539	65.072440	   67.658651	   67.721310
    51.1	0.698247	65.082932	65.074810	  274.230185	  274.202550
   112.3	1.526867	65.100192	65.113020	  262.578789	  262.511260
    57.4	1.079605	65.126573	65.117710	  272.872902	  272.904420
    45.7	0.618137	65.127561	65.123100	  273.854082	  273.825840
    38.2	0.520730	65.138600	65.129240	  265.297025	  265.308960
    60.5	0.826866	65.150569	65.159110	  264.486487	  264.520940
    61.5	0.835186	65.155716	65.155030	  273.358452	  273.399050
    20.5	0.386788	65.157629	65.156810	  276.182289	  276.195710
   102.6	1.396671	65.158213	65.133240	  270.534572	  270.501920
    36.1	0.679957	65.182490	65.176330	  274.986230	  274.967350
    19.3	0.362725	65.188298	65.193170	  277.930104	  277.935460
    33.9	0.447180	65.215941	65.223300	  114.080013	  114.094030
   106.5	1.451504	65.289563	65.303760	  274.754850	  274.692720
   188.8	2.550344	65.313685	65.355520	  194.703133	  194.627320
   148.3	2.030424	65.343336	65.321620	  274.998845	  275.082730
    51.8	1.262890	65.344642	65.330910	  268.784610	  268.774260
    43.6	1.345174	65.366965	65.355520	  194.617725	  194.627320
     7.5	0.140684	65.444922	65.446000	  278.765672	  278.769960
    40.2	0.544980	65.504335	65.496700	  262.275439	  262.255830
    98.7	1.327381	65.508520	65.490980	  194.273940	  194.223110
    27.6	0.375045	65.511904	65.509170	  273.587123	  273.604400
   101.0	1.362617	65.538167	65.558050	  256.828996	  256.876860
    20.7	0.678419	65.568916	65.566380	   75.763915	   75.776390
    89.6	1.225131	65.570278	65.556610	  263.276468	  263.226200
    52.3	0.687881	65.580134	65.570910	  256.526187	  256.499020
    19.9	0.618007	65.587254	65.591280	  114.097590	  114.106800
    27.7	0.612174	65.614082	65.609940	  175.385231	  175.369490
    45.3	0.620368	65.627097	65.638980	  273.435085	  273.445160
    74.3	1.010444	65.631146	65.611670	  271.206727	  271.190120
    21.6	0.401812	65.635543	65.630050	  271.709982	  271.715790
   190.7	2.596880	65.653927	65.645690	  270.343935	  270.470830
    30.1	0.546579	65.664854	65.664610	  114.270977	  114.250700
    12.4	0.400642	65.676948	65.675260	  113.797427	  113.790100
    68.0	0.929619	65.718114	65.709850	  277.965337	  278.006650
    31.1	1.034668	65.719460	65.720260	  243.508638	  243.487730
    55.9	0.763693	65.768799	65.783940	  273.281007	  273.289280
    78.9	1.031417	65.777855	65.792820	  325.740058	  325.701020
    24.5	0.333017	65.789789	65.790510	  277.065008	  277.081510
    15.0	0.491455	65.801446	65.798030	  174.998335	  174.992540
